,agent_signature,epochs_trained,knowledge_change,steps_taken,success
0,a0.1g0.9e0.8,5,0.2579412195153325,100,False
1,a0.1g0.9e0.8,10,0.21682387712520707,100,False
2,a0.1g0.9e0.8,15,0.20474990777006535,100,False
3,a0.1g0.9e0.8,20,0.2250799841484939,100,False
4,a0.1g0.9e0.8,25,0.19003018571063354,100,False
5,a0.1g0.9e0.8,30,0.19077668768059416,100,False
6,a0.1g0.9e0.8,35,0.1806745411058532,100,False
7,a0.1g0.9e0.8,40,0.17395271795400644,100,False
8,a0.1g0.9e0.8,45,0.16964468287244414,100,False
9,a0.1g0.9e0.8,50,0.1515553995244233,100,False
10,a0.1g0.9e0.8,55,0.1584526520758187,100,False
11,a0.1g0.9e0.8,60,0.13262790720648462,100,False
12,a0.1g0.9e0.8,65,0.1745381581865524,100,False
13,a0.1g0.9e0.8,70,0.17594429570433764,100,False
14,a0.1g0.9e0.8,75,0.11194606974079509,100,False
15,a0.1g0.9e0.8,80,0.1419016429148656,100,False
16,a0.1g0.9e0.8,85,0.13427287369295335,100,False
17,a0.1g0.9e0.8,90,0.12874114877345444,100,False
18,a0.1g0.9e0.8,95,0.203420221231184,100,False
19,a0.1g0.9e0.8,100,0.16126320882719267,100,False
20,a0.1g0.9e0.8,105,0.13636486460181135,100,False
21,a0.1g0.9e0.8,110,0.11979299908896841,100,False
22,a0.1g0.9e0.8,115,0.15751986768517434,100,False
23,a0.1g0.9e0.8,120,0.11359804898457869,100,False
24,a0.1g0.9e0.8,125,0.11314355293299738,9,True
25,a0.1g0.9e0.8,130,0.11746218122306856,100,False
26,a0.1g0.9e0.8,135,0.150297595443955,100,False
27,a0.1g0.9e0.8,140,0.1718310875661507,100,False
28,a0.1g0.9e0.8,145,0.09070629846794974,100,False
29,a0.1g0.9e0.8,150,0.1634651674937189,100,False
30,a0.1g0.9e0.8,155,0.13287578407910527,100,False
31,a0.1g0.9e0.8,160,0.11989232630225183,100,False
32,a0.1g0.9e0.8,165,0.1001127127475009,100,False
33,a0.1g0.9e0.8,170,0.11239953912106267,100,False
34,a0.1g0.9e0.8,175,0.1337508735221771,100,False
35,a0.1g0.9e0.8,180,0.06186695438984595,100,False
36,a0.1g0.9e0.8,185,0.09733707974173994,100,False
37,a0.1g0.9e0.8,190,0.11596551216028055,100,False
38,a0.1g0.9e0.8,195,0.1205116890469622,100,False
39,a0.1g0.9e0.8,200,0.1343193197088733,100,False
40,a0.1g0.9e0.8,205,0.054967334396700304,100,False
41,a0.1g0.9e0.8,210,0.1181979937070999,100,False
42,a0.1g0.9e0.8,215,0.15208592887761294,100,False
43,a0.1g0.9e0.8,220,0.1666006148001323,100,False
44,a0.1g0.9e0.8,225,0.02662143542579552,100,False
45,a0.1g0.9e0.8,230,0.021465229297857474,100,False
46,a0.1g0.9e0.8,235,0.10622924448580118,100,False
47,a0.1g0.9e0.8,240,0.137534402577677,100,False
48,a0.1g0.9e0.8,245,0.09576796604302105,100,False
49,a0.1g0.9e0.8,250,0.10553190473148095,100,False
50,a0.1g0.9e0.8,255,0.15161295928932358,100,False
51,a0.1g0.9e0.8,260,0.03931202931322798,100,False
52,a0.1g0.9e0.8,265,0.08387749905203283,100,False
53,a0.1g0.9e0.8,270,0.11214713806376428,100,False
54,a0.1g0.9e0.8,275,0.08898468914312596,100,False
55,a0.1g0.9e0.8,280,0.10659409825821796,100,False
56,a0.1g0.9e0.8,285,0.12230706347205808,100,False
57,a0.1g0.9e0.8,290,0.01900723282425269,100,False
58,a0.1g0.9e0.8,295,0.01782712329617198,100,False
59,a0.1g0.9e0.8,300,0.069340456745901,100,False
60,a0.1g0.9e0.8,305,0.040347353774254045,100,False
61,a0.1g0.9e0.8,310,0.07350354270930765,100,False
62,a0.1g0.9e0.8,315,0.0982637969131883,100,False
63,a0.1g0.9e0.8,320,0.125108509029361,100,False
64,a0.1g0.9e0.8,325,0.06978480448944659,100,False
65,a0.1g0.9e0.8,330,0.08241382308072918,100,False
66,a0.1g0.9e0.8,335,0.013238412860183731,100,False
67,a0.1g0.9e0.8,340,0.059665389983241196,100,False
68,a0.1g0.9e0.8,345,0.1458929868295573,100,False
69,a0.1g0.9e0.8,350,0.09720158747811974,100,False
70,a0.1g0.9e0.8,355,0.1350173604041384,100,False
71,a0.1g0.9e0.8,360,0.11445121141084653,100,False
72,a0.1g0.9e0.8,365,0.09445194313934951,100,False
73,a0.1g0.9e0.8,370,0.10507275133554711,100,False
74,a0.1g0.9e0.8,375,0.06579004618657616,100,False
75,a0.1g0.9e0.8,380,0.026601362368464155,100,False
76,a0.1g0.9e0.8,385,0.05457538695325963,100,False
77,a0.1g0.9e0.8,390,0.13020044956961957,100,False
78,a0.1g0.9e0.8,395,0.14455604915806353,13,True
79,a0.1g0.9e0.8,400,0.07298054804457253,13,True
80,a0.1g0.9e0.8,405,0.04314306814399874,100,False
81,a0.1g0.9e0.8,410,0.08080108251154847,100,False
82,a0.1g0.9e0.8,415,0.15994743713285886,11,True
83,a0.1g0.9e0.8,420,0.0544411838739862,11,True
84,a0.1g0.9e0.8,425,0.035219163424892355,11,True
85,a0.1g0.9e0.8,430,0.121229757023193,11,True
86,a0.1g0.9e0.8,435,0.02285741330317087,11,True
87,a0.1g0.9e0.8,440,0.09371238526293509,100,False
88,a0.1g0.9e0.8,445,0.10029870782600415,100,False
89,a0.1g0.9e0.8,450,0.11383769107626752,11,True
90,a0.1g0.9e0.8,455,0.03231002177528727,11,True
91,a0.1g0.9e0.8,460,0.09844391242342818,11,True
92,a0.1g0.9e0.8,465,0.006755897263448626,11,True
93,a0.1g0.9e0.8,470,0.09226726359819609,11,True
94,a0.1g0.9e0.8,475,0.032005759414093095,11,True
95,a0.1g0.9e0.8,480,0.05099623998156473,11,True
96,a0.1g0.9e0.8,485,0.08210883205094589,100,False
97,a0.1g0.9e0.8,490,0.13003320784248534,100,False
98,a0.1g0.9e0.8,495,0.06743290785047241,100,False
99,a0.1g0.9e0.8,500,0.10373864308101519,11,True
100,a0.1g0.9e0.8,505,0.09254661512645802,11,True
101,a0.1g0.9e0.8,510,0.1116852242059574,100,False
102,a0.1g0.9e0.8,515,0.08364323002542166,100,False
103,a0.1g0.9e0.8,520,0.06603762295726295,100,False
104,a0.1g0.9e0.8,525,0.09010678970196169,100,False
105,a0.1g0.9e0.8,530,0.018026237291622588,100,False
106,a0.1g0.9e0.8,535,0.08107315654195887,100,False
107,a0.1g0.9e0.8,540,0.08817395840614374,100,False
108,a0.1g0.9e0.8,545,0.08298399361407768,100,False
109,a0.1g0.9e0.8,550,0.06005669728489063,100,False
110,a0.1g0.9e0.8,555,0.12901217597245965,100,False
111,a0.1g0.9e0.8,560,0.011200782359747261,100,False
112,a0.1g0.9e0.8,565,0.04810948617531091,100,False
113,a0.1g0.9e0.8,570,0.08278749609879846,100,False
114,a0.1g0.9e0.8,575,0.10443175243805192,100,False
115,a0.1g0.9e0.8,580,0.11020942355917682,100,False
116,a0.1g0.9e0.8,585,0.0739155724207626,100,False
117,a0.1g0.9e0.8,590,0.07456320849003838,100,False
118,a0.1g0.9e0.8,595,0.06442834401562077,100,False
119,a0.1g0.9e0.8,600,0.09261820811662072,100,False
120,a0.1g0.9e0.8,605,0.03965428919572751,100,False
121,a0.1g0.9e0.8,610,0.043958418984582595,100,False
122,a0.1g0.9e0.8,615,0.010468884139922573,100,False
123,a0.1g0.9e0.8,620,0.07697470470982533,100,False
124,a0.1g0.9e0.8,625,0.12736327201060854,100,False
125,a0.1g0.9e0.8,630,0.1228072876519887,100,False
126,a0.1g0.9e0.8,635,0.08134968625745059,100,False
127,a0.1g0.9e0.8,640,0.1276335821162986,100,False
128,a0.1g0.9e0.8,645,0.004080323249411798,100,False
129,a0.1g0.9e0.8,650,0.10073366494030653,100,False
130,a0.1g0.9e0.8,655,0.08009428752794857,100,False
131,a0.1g0.9e0.8,660,0.003397343821537315,100,False
132,a0.1g0.9e0.8,665,0.05809025921161763,100,False
133,a0.1g0.9e0.8,670,0.0026089919509607834,100,False
134,a0.1g0.9e0.8,675,0.04784550741147812,100,False
135,a0.1g0.9e0.8,680,0.06568538518945365,100,False
136,a0.1g0.9e0.8,685,0.12035895389928972,100,False
137,a0.1g0.9e0.8,690,0.023078958535057915,100,False
138,a0.1g0.9e0.8,695,0.08910544703792653,100,False
139,a0.1g0.9e0.8,700,0.08379848947907421,100,False
140,a0.1g0.9e0.8,705,0.022868252097632064,100,False
141,a0.1g0.9e0.8,710,0.03769858121335089,100,False
142,a0.1g0.9e0.8,715,0.04313243659367298,100,False
143,a0.1g0.9e0.8,720,0.06465802442237081,100,False
144,a0.1g0.9e0.8,725,0.022937692681526203,100,False
145,a0.1g0.9e0.8,730,0.0013469551954968617,100,False
146,a0.1g0.9e0.8,735,0.05699861256978168,100,False
147,a0.1g0.9e0.8,740,0.008071828573210857,100,False
148,a0.1g0.9e0.8,745,0.08155958432654296,100,False
149,a0.1g0.9e0.8,750,0.05727111950274504,100,False
150,a0.1g0.9e0.8,755,0.031514080429062875,100,False
151,a0.1g0.9e0.8,760,0.03877656444276005,100,False
152,a0.1g0.9e0.8,765,0.04854781644677144,100,False
153,a0.1g0.9e0.8,770,0.01760362917422378,100,False
154,a0.1g0.9e0.8,775,0.07307537839108362,100,False
155,a0.1g0.9e0.8,780,0.13492948181585523,100,False
156,a0.1g0.9e0.8,785,0.05797034970458997,100,False
157,a0.1g0.9e0.8,790,0.03152403992788347,100,False
158,a0.1g0.9e0.8,795,0.09655127896878538,100,False
159,a0.1g0.9e0.8,800,0.003908973458902398,100,False
160,a0.1g0.9e0.8,805,0.051793819886990514,100,False
161,a0.1g0.9e0.8,810,0.06594288927393521,100,False
162,a0.1g0.9e0.8,815,0.09022522984092314,100,False
163,a0.1g0.9e0.8,820,0.0012712805408247405,100,False
164,a0.1g0.9e0.8,825,0.0764122012675553,100,False
165,a0.1g0.9e0.8,830,0.04813051973885518,100,False
166,a0.1g0.9e0.8,835,0.0731567991319731,100,False
167,a0.1g0.9e0.8,840,0.007614674869852807,100,False
168,a0.1g0.9e0.8,845,0.09109587167444215,100,False
169,a0.1g0.9e0.8,850,0.12050011645319901,100,False
170,a0.1g0.9e0.8,855,0.0014366568193612433,100,False
171,a0.1g0.9e0.8,860,0.06196803188016131,100,False
172,a0.1g0.9e0.8,865,0.028271274575400976,100,False
173,a0.1g0.9e0.8,870,0.0021318173404057724,100,False
174,a0.1g0.9e0.8,875,0.004421079048358732,100,False
175,a0.1g0.9e0.8,880,0.025422933345305876,100,False
176,a0.1g0.9e0.8,885,0.058269295636861416,100,False
177,a0.1g0.9e0.8,890,0.08121378376943267,100,False
178,a0.1g0.9e0.8,895,0.07316613438416973,100,False
179,a0.1g0.9e0.8,900,0.06742465735793919,100,False
180,a0.1g0.9e0.8,905,0.08435766407855042,100,False
181,a0.1g0.9e0.8,910,0.11227138877295822,100,False
182,a0.1g0.9e0.8,915,0.06583495243169037,100,False
183,a0.1g0.9e0.8,920,0.038330267619762354,100,False
184,a0.1g0.9e0.8,925,0.059142773419147615,100,False
185,a0.1g0.9e0.8,930,0.09021826106902636,100,False
186,a0.1g0.9e0.8,935,0.054741512110956334,100,False
187,a0.1g0.9e0.8,940,0.0038349707069294525,100,False
188,a0.1g0.9e0.8,945,0.023399683030844897,100,False
189,a0.1g0.9e0.8,950,0.0007802656931614394,100,False
190,a0.1g0.9e0.8,955,0.033923448088349746,100,False
191,a0.1g0.9e0.8,960,0.08516972747714274,100,False
192,a0.1g0.9e0.8,965,0.09536572687553796,100,False
193,a0.1g0.9e0.8,970,0.08594281757343027,100,False
194,a0.1g0.9e0.8,975,0.0033268984326440465,100,False
195,a0.1g0.9e0.8,980,0.01069643392536053,100,False
196,a0.1g0.9e0.8,985,0.12215379460663092,100,False
197,a0.1g0.9e0.8,990,0.07293959559554221,100,False
198,a0.1g0.9e0.8,995,0.021879797902915804,100,False
199,a0.1g0.9e0.8,1000,0.05917130373202459,100,False
200,a0.1g0.9e0.8,1005,0.003136604472556016,100,False
201,a0.1g0.9e0.8,1010,0.03248510787034959,100,False
202,a0.1g0.9e0.8,1015,0.07181695417981036,100,False
203,a0.1g0.9e0.8,1020,0.06883610471984106,100,False
204,a0.1g0.9e0.8,1025,0.043140571985334115,100,False
205,a0.1g0.9e0.8,1030,0.002214906297425126,100,False
206,a0.1g0.9e0.8,1035,0.03894785023606486,100,False
207,a0.1g0.9e0.8,1040,0.000624479365646276,100,False
208,a0.1g0.9e0.8,1045,0.07652197422631268,100,False
209,a0.1g0.9e0.8,1050,0.06575594303514613,100,False
210,a0.1g0.9e0.8,1055,0.07689143793045282,100,False
211,a0.1g0.9e0.8,1060,0.09004252901200198,100,False
212,a0.1g0.9e0.8,1065,0.01593392062543059,100,False
213,a0.1g0.9e0.8,1070,0.0007293755551334279,100,False
214,a0.1g0.9e0.8,1075,0.0007054516951512532,100,False
215,a0.1g0.9e0.8,1080,0.003965386212903742,100,False
216,a0.1g0.9e0.8,1085,0.0028931543537173204,100,False
217,a0.1g0.9e0.8,1090,0.1033471798393747,100,False
218,a0.1g0.9e0.8,1095,0.02291124106471596,100,False
219,a0.1g0.9e0.8,1100,0.01913888006337423,100,False
220,a0.1g0.9e0.8,1105,0.02027811426767906,100,False
221,a0.1g0.9e0.8,1110,0.0011860915979404335,100,False
222,a0.1g0.9e0.8,1115,0.10084986144653581,100,False
223,a0.1g0.9e0.8,1120,0.0008569240331986371,100,False
224,a0.1g0.9e0.8,1125,0.027414400270478458,100,False
225,a0.1g0.9e0.8,1130,0.06895546353337628,100,False
226,a0.1g0.9e0.8,1135,0.0006089095254663632,100,False
